round,grad_computations,train_loss,drift,grad_norm,h_label
0,0,4.610444,,,1.000000
1,25600,4.617123,,,1.000000
2,50000,4.602810,,,1.000000
3,75600,4.582031,,,1.000000
4,100000,4.561782,,,1.000000
5,125600,4.542288,,,1.000000
6,150000,4.518060,,,1.000000
7,175600,4.499080,,,1.000000
8,200000,4.482480,,,1.000000
9,225600,4.456079,,,1.000000
10,250000,4.434252,,,1.000000
11,275600,4.407122,,,1.000000
12,300000,4.399318,,,1.000000
13,325600,4.375683,,,1.000000
14,350000,4.355041,,,1.000000
15,375600,4.334852,,,1.000000
16,400000,4.312475,,,1.000000
17,425600,4.292963,,,1.000000
18,450000,4.281057,,,1.000000
19,475600,4.257650,,,1.000000
20,500000,4.249317,,,1.000000
21,525600,4.229331,,,1.000000
22,550000,4.208241,,,1.000000
23,575600,4.200040,,,1.000000
24,600000,4.176320,,,1.000000
25,625600,4.166651,,,1.000000
26,650000,4.142880,,,1.000000
27,675600,4.131342,,,1.000000
28,700000,4.125041,,,1.000000
29,725600,4.110384,,,1.000000
30,750000,4.090824,,,1.000000
31,775600,4.080430,,,1.000000
32,800000,4.079080,,,1.000000
33,825600,4.065706,,,1.000000
34,850000,4.035682,,,1.000000
35,875600,4.038552,,,1.000000
36,900000,4.018871,,,1.000000
37,925600,4.007694,,,1.000000
38,950000,4.014897,,,1.000000
39,975600,3.995189,,,1.000000
40,1000000,3.987990,,,1.000000
41,1025600,3.979191,,,1.000000
42,1050000,3.959648,,,1.000000
43,1075600,3.955172,,,1.000000
44,1100000,3.943132,,,1.000000
45,1125600,3.938482,,,1.000000
46,1150000,3.933247,,,1.000000
47,1175600,3.917906,,,1.000000
48,1200000,3.899421,,,1.000000
49,1225600,3.892953,,,1.000000
50,1250000,3.906014,,,1.000000
51,1275600,3.880924,,,1.000000
52,1300000,3.876785,,,1.000000
53,1325600,3.870599,,,1.000000
54,1350000,3.850942,,,1.000000
55,1375600,3.838651,,,1.000000
56,1400000,3.838499,,,1.000000
57,1425600,3.830087,,,1.000000
58,1450000,3.828111,,,1.000000
59,1475600,3.817626,,,1.000000
60,1500000,3.818583,,,1.000000
61,1525600,3.808941,,,1.000000
62,1550000,3.791816,,,1.000000
63,1575600,3.782728,,,1.000000
